,CustomerId,Balance,NumOfProducts,HasCrCard,Tenure,IsActiveMember,Exited,Surname,CreditScore,Geography,Gender,Age,EstimatedSalary
4132,15737571,84121.04,1,Yes,6,Yes,0,Matveyev,540,Spain,Female,28.0,80698.54
4133,15667602,0.0,2,No,3,No,0,Cheng,704,Spain,Male,33.0,73018.74
4134,15684147,102338.19,1,Yes,5,Yes,0,Palerma,678,France,Male,43.0,79649.62
4135,15789874,87375.78,2,No,3,No,0,Wang,712,France,Female,29.0,166194.53
4136,15757952,0.0,3,No,2,No,1,Teng,651,France,Male,44.0,102530.35
4137,15698732,104677.09,1,No,3,No,0,K'ung,789,Germany,Male,51.0,74265.38
4138,15714355,121669.23,1,Yes,8,Yes,0,Sinclair,775,Germany,Male,32.0,125898.39
4139,15599090,108407.34,1,Yes,7,Yes,0,McKelvey,564,Germany,Male,40.0,83681.2
4140,15762048,154969.79,2,Yes,7,Yes,0,Yuan,841,Germany,Female,33.0,99505.75
4141,15790596,141829.67,1,Yes,0,Yes,0,Moran,850,Spain,Male,39.0,92748.16
4142,15609623,0.0,1,No,5,No,1,McConnell,637,France,Female,63.0,28092.77
4143,15711901,109162.82,1,Yes,2,Yes,0,Iheatu,500,France,Male,45.0,126145.08
4144,15779809,87471.63,1,Yes,8,Yes,0,Giordano,655,France,Male,44.0,188593.98
4145,15729018,147229.65,1,Yes,2,Yes,0,Alexander,666,France,Female,33.0,56410.17
4146,15698246,0.0,2,Yes,2,Yes,0,Gordon,658,France,Female,24.0,84694.49
4147,15712409,182532.23,2,Yes,6,Yes,0,Tang,749,Germany,Male,66.0,195429.92
4148,15758306,0.0,2,Yes,6,Yes,0,T'an,654,France,Male,32.0,137898.57
4149,15621435,160903.2,1,No,1,No,0,Davies,623,France,Female,39.0,78774.36
4150,15566295,138053.79,2,No,6,No,0,Sanders,761,France,Female,33.0,148779.41
4151,15569098,153548.12,1,No,6,No,1,Winifred,627,France,Male,44.0,35300.08
4152,15662532,149085.9,2,Yes,8,Yes,0,Holmes,757,Germany,Male,31.0,197077.36
4153,15664001,95231.91,1,No,8,No,1,Riddle,695,Germany,Female,53.0,70140.8
4154,15703437,0.0,2,No,3,No,0,Chinedum,726,France,Male,34.0,196288.46
4155,15708003,85109.21,1,No,8,No,0,Aleksandrova,587,Spain,Male,41.0,1557.82
4156,15599452,125338.8,2,No,8,No,0,Conti,605,Germany,Female,43.0,23970.13
4157,15719793,0.0,2,Yes,5,Yes,0,Watson,850,Spain,Male,62.0,180243.56
4158,15771580,106831.69,1,Yes,0,Yes,0,Davison,850,France,Female,38.0,148977.72
4159,15732268,159597.45,1,No,3,No,0,Cook,751,France,Male,29.0,39934.41
4160,15722350,147361.57,1,Yes,7,Yes,0,Udinesi,627,Germany,Female,37.0,133031.96
4161,15611371,176134.54,1,Yes,4,Yes,0,Siciliani,736,France,Male,43.0,52856.88
4162,15673584,0.0,2,Yes,5,Yes,0,Bell,652,France,Female,74.0,937.15
4163,15636396,0.0,2,Yes,7,Yes,0,Jackson,627,France,Female,35.0,193022.44
4164,15706170,84055.43,1,No,1,No,0,Onyemere,636,France,Male,34.0,37490.84
4165,15725478,0.0,2,Yes,7,Yes,0,McClemans,775,France,Male,60.0,111558.7
4166,15654562,174088.3,4,No,5,No,1,Ma,850,Spain,Female,45.0,5669.31
4167,15737509,199229.14,1,No,8,No,0,Morrison,850,Spain,Male,34.0,68106.29
4168,15690796,0.0,1,No,8,No,0,Chambers,516,France,Male,37.0,101834.58
4169,15716728,0.0,2,Yes,10,Yes,0,Basedow,513,Spain,Female,42.0,73151.25
4170,15605665,78833.15,2,Yes,3,Yes,0,Nwora,673,Germany,Female,69.0,37196.15
4171,15748481,0.0,1,No,6,No,0,Howey,564,France,Female,27.0,7819.76
4172,15757777,0.0,2,Yes,2,Yes,0,Pai,636,France,Female,35.0,23129.46
4173,15747808,102540.61,1,Yes,3,Yes,0,Ni,712,France,Male,29.0,189680.79
4174,15810593,0.0,3,Yes,4,Yes,0,Forbes,568,France,Male,51.0,66586.56
4175,15693376,0.0,2,Yes,0,Yes,1,Baryshnikov,741,Spain,Male,43.0,2920.63
4176,15579808,129401.87,1,Yes,8,Yes,0,Kramer,754,Germany,Female,39.0,87684.93
4177,15598275,0.0,2,Yes,7,Yes,0,Sochima,709,France,Female,32.0,199418.02
4178,15737080,0.0,2,Yes,1,Yes,0,Marchesi,510,France,Female,32.0,28515.17
4179,15668580,0.0,2,Yes,2,Yes,0,Todd,716,Spain,Male,33.0,92916.53
4180,15569438,106702.94,2,No,10,No,0,Mai,607,Germany,Male,36.0,198313.69
4181,15675842,139584.57,1,No,4,No,0,Pinto,656,Spain,Male,26.0,36308.93
4182,15577587,121016.23,1,Yes,5,Yes,1,Reynolds,550,Germany,Male,52.0,41730.37
4183,15625592,0.0,2,Yes,2,Yes,0,Sal,486,France,Male,26.0,31399.4
4184,15635141,118210.42,2,No,8,No,1,Miller,598,Germany,Male,59.0,60192.14
4185,15642570,0.0,2,No,8,No,0,Scott,675,Spain,Male,35.0,29062.25
4186,15702175,148654.84,2,Yes,4,Yes,0,Herrin,755,France,Female,29.0,28805.09
4187,15677785,136963.12,1,No,5,No,0,Stevenson,656,Spain,Male,32.0,133814.28
4188,15786153,137774.11,2,No,9,No,0,McKenzie,644,Germany,Male,47.0,151902.78
4189,15759499,111156.52,1,Yes,4,Yes,0,Gardiner,598,France,Female,32.0,167376.26
4190,15659568,121237.65,1,Yes,3,Yes,0,Atkinson,850,Spain,Female,31.0,31022.56
4191,15715597,97234.58,1,No,1,No,0,Onyemauchechi,679,France,Male,36.0,188997.08
4192,15610147,0.0,2,Yes,2,Yes,0,Ross,632,France,Male,60.0,2085.32
4193,15802362,0.0,2,Yes,0,Yes,0,Newland,550,Spain,Male,45.0,70399.71
4194,15660524,97382.53,1,Yes,9,Yes,0,Hu,572,Germany,Female,54.0,195771.95
4195,15747168,103108.8,1,Yes,2,Yes,1,Sanders,626,Germany,Female,47.0,166475.44
4196,15796910,0.0,1,No,7,No,1,Tsui,625,Spain,Female,57.0,84106.17
4197,15707674,131852.81,1,No,2,No,1,Marino,515,France,Female,58.0,81436.68
4198,15565706,0.0,1,Yes,1,Yes,1,Akobundu,612,Spain,Male,35.0,83256.26
4199,15587596,107553.33,1,No,8,No,0,Morrison,628,Spain,Female,39.0,117523.41
4200,15751943,0.0,2,No,5,No,0,Mai,529,Spain,Female,43.0,79476.63
4201,15621227,161806.09,1,Yes,7,Yes,0,Hs?eh,668,Germany,Female,46.0,173052.19
4202,15757588,0.0,2,No,9,No,0,Wright,526,France,Male,30.0,100995.68
4203,15640922,0.0,1,Yes,7,Yes,0,Demaine,791,France,Female,52.0,122782.5
4204,15567557,128243.03,1,Yes,2,Yes,0,Chien,573,France,Male,27.0,11631.34
4205,15670103,126645.13,1,Yes,5,Yes,0,Dickinson,565,France,Female,38.0,168303.55
4206,15720929,62094.71,3,No,8,No,1,Kazantseva,604,France,Female,47.0,9308.1
4207,15732774,112291.34,1,No,7,No,0,Marchesi,656,France,Male,37.0,153157.97
4208,15628558,89188.83,1,Yes,5,Yes,0,Pan,447,France,Female,44.0,75408.24
4209,15729201,0.0,1,No,9,No,1,Harewood,682,France,Male,55.0,153356.8
4210,15731117,109161.25,1,No,2,No,0,Kao,437,Spain,Male,28.0,152987.42
4211,15615207,0.0,1,Yes,0,Yes,1,Yeh,792,Spain,Male,47.0,5557.88
4212,15773512,0.0,1,Yes,4,Yes,0,Bischof,627,Spain,Female,25.0,194313.93
4213,15572145,0.0,2,No,8,No,0,Ashton,767,France,Female,34.0,94767.77
4214,15642710,0.0,2,No,7,No,0,Napolitani,686,France,Male,26.0,1540.89
4215,15574213,158271.74,1,Yes,1,Yes,1,Wilson,789,France,Female,53.0,5036.39
4216,15718852,96951.21,1,Yes,9,Yes,0,Uren,794,France,Male,56.0,71776.76
4217,15583840,121863.61,1,Yes,5,Yes,1,Okechukwu,587,Germany,Male,35.0,23481.69
4218,15782418,83495.11,1,Yes,9,Yes,1,Ku,589,Germany,Female,19.0,143022.31
4219,15813504,146566.01,1,Yes,1,Yes,0,Onyemachukwu,543,Germany,Female,25.0,161407.48
4220,15711314,0.0,1,No,1,No,1,Kao,589,Spain,Female,45.0,125939.22
4221,15621064,186101.18,2,Yes,5,Yes,0,Russell,701,Germany,Male,23.0,76611.33
4222,15627847,0.0,1,No,6,No,1,Woronoff,850,France,Male,40.0,136985.08
4223,15588090,107494.86,2,No,8,No,1,Ferri,726,Germany,Female,51.0,140937.91
4224,15735270,0.0,1,No,2,No,1,Ruggiero,767,Spain,Male,47.0,48161.18
4225,15671804,146943.38,2,Yes,8,Yes,0,Wilding,648,Spain,Male,36.0,130041.45
4226,15753215,0.0,2,No,8,No,0,Yashina,651,Spain,Female,36.0,91652.43
4227,15789941,125130.28,1,No,6,No,0,Yevseyev,633,France,Female,36.0,125961.48
4228,15691061,0.0,2,Yes,9,Yes,0,Rapuokwu,740,France,Female,37.0,73225.31
4229,15808326,0.0,2,Yes,9,Yes,0,Maslov,592,France,Female,34.0,20460.2
4230,15566660,0.0,3,No,10,No,0,Cole,670,France,Female,41.0,81602.02
4231,15778947,0.0,2,Yes,3,Yes,0,Sullivan,628,France,Male,36.0,8742.91
4232,15632977,0.0,2,No,5,No,0,Hsiao,745,France,Male,47.0,145789.71
4233,15591747,0.0,2,No,3,No,0,Rossi,705,France,Male,32.0,129576.99
4234,15567335,0.0,2,Yes,7,Yes,0,Allsop,559,France,Female,42.0,190040.29
4235,15609299,150685.79,1,No,6,No,0,Chamberlain,595,France,Male,29.0,87771.06
4236,15669945,141359.37,2,No,4,No,0,Jackson,492,France,Male,35.0,39519.53
4237,15736271,0.0,1,No,9,No,0,Dumetochukwu,498,France,Female,29.0,190035.83
4238,15710390,94631.26,2,Yes,6,Yes,0,Uspensky,655,France,Female,39.0,148948.52
4239,15756481,118336.14,1,No,3,No,0,Garcia,636,France,Female,39.0,184691.77
4240,15736730,0.0,1,Yes,2,Yes,0,Soto,634,France,Female,45.0,143458.31
4241,15626040,0.0,2,Yes,0,Yes,0,McDonald,793,Spain,Male,63.0,27166.75
4242,15746553,124233.24,1,Yes,5,Yes,1,Castles,526,Germany,Male,50.0,159456.87
4243,15622518,51116.26,1,Yes,5,Yes,1,Stephenson,768,France,Female,26.0,70454.79
4244,15684908,91869.69,1,Yes,1,Yes,0,Davidson,540,Germany,Male,64.0,95421.0
4245,15569446,122338.43,2,No,8,No,0,Tu,732,France,Female,34.0,187985.85
4246,15777504,0.0,1,Yes,8,Yes,0,Colbert,617,France,Female,30.0,92621.9
4247,15677906,0.0,1,Yes,5,Yes,0,Owens,637,Spain,Female,54.0,150836.98
4248,15703292,86270.93,2,Yes,8,Yes,0,Chimezie,573,France,Male,26.0,90177.3
4249,15712938,0.0,2,Yes,3,Yes,0,Genovese,531,France,Male,44.0,34416.79
4250,15631359,117289.92,1,No,5,No,0,Daluchi,489,France,Female,38.0,85231.88
4251,15720847,0.0,2,Yes,2,Yes,0,Sheffield,601,France,Male,35.0,118983.18
4252,15787830,153663.27,1,No,7,No,0,Bailey,452,Germany,Male,33.0,111868.23
4253,15599869,0.0,1,Yes,1,Yes,0,Dyson,728,Spain,Female,29.0,83056.22
4254,15592078,123599.49,2,No,8,No,0,Davide,590,Germany,Female,27.0,1676.92
4255,15596228,0.0,2,No,4,No,0,Uwaezuoke,490,France,Male,29.0,32089.57
4256,15578462,134208.25,1,Yes,9,Yes,0,Hs?,596,Spain,Female,76.0,13455.43
4257,15756894,0.0,1,Yes,1,Yes,0,Onwuka,635,France,Male,29.0,24865.54
4258,15796167,98556.89,2,No,7,No,0,Flores,782,Germany,Male,35.0,117644.36
4259,15664808,0.0,3,No,3,No,0,Nicoll,790,Spain,Female,37.0,98897.32
4260,15664555,0.0,4,Yes,2,Yes,1,Hughes,587,France,Male,40.0,106174.7
4261,15607278,134593.79,1,Yes,8,Yes,0,Romano,794,Spain,Female,46.0,46386.37
4262,15585222,0.0,2,Yes,8,Yes,0,Norman,515,France,Male,41.0,185054.14
4263,15750299,68781.82,1,Yes,10,Yes,0,Davison,746,Spain,Male,24.0,47997.39
4264,15761294,137464.04,1,No,8,No,1,Manna,667,Germany,Female,56.0,130846.79
4265,15810454,147307.91,1,Yes,4,Yes,0,Reed,709,France,Male,32.0,40861.55
4266,15673984,0.0,1,No,8,No,1,Daniels,536,France,Female,35.0,171840.24
4267,15609319,145754.91,1,Yes,3,Yes,0,Hunt,711,France,Female,41.0,101455.07
4268,15709941,0.0,3,No,8,No,1,Feng,753,France,Male,46.0,90747.94
4269,15580252,112610.77,1,Yes,4,Yes,0,Waters,748,France,Male,44.0,2048.55
4270,15741275,71481.79,2,Yes,7,Yes,0,Yuan,623,France,Female,57.0,84421.34
4271,15707132,0.0,2,Yes,5,Yes,0,Yudin,465,France,Male,33.0,78698.09
4272,15600708,77826.8,1,Yes,3,Yes,0,Calabresi,640,Spain,Female,34.0,168544.85
4273,15804787,87140.85,1,Yes,5,Yes,0,Onyemauchechukwu,562,France,Male,75.0,39351.64
4274,15690021,132002.7,1,Yes,0,Yes,1,Martin,502,Germany,Female,42.0,28204.98
4275,15763895,178011.5,2,No,7,No,0,Hung,536,France,Male,32.0,22375.14
4276,15623478,102954.68,2,Yes,4,Yes,0,Maslova,670,Germany,Female,32.0,134942.45
4277,15797910,123783.25,1,Yes,2,Yes,0,Zetticci,775,Germany,Male,51.0,134901.57
4278,15577751,101802.67,1,No,4,No,0,Pisano,759,Germany,Male,30.0,8693.8
4279,15781777,148659.48,1,No,3,No,0,Sutherland,604,France,Male,33.0,42437.75
4280,15740527,142724.48,1,Yes,7,Yes,1,Lai,766,Germany,Female,62.0,5893.23
4281,15721251,112152.89,1,Yes,4,Yes,0,Watson,554,Spain,Female,41.0,36242.19
4282,15602994,89550.85,1,Yes,10,Yes,0,Gorbunov,487,France,Female,53.0,90076.85
4283,15750769,75915.75,1,No,7,No,0,Padovano,725,France,Male,35.0,150507.43
4284,15740175,118889.66,2,No,2,No,0,Raynor,732,Germany,Female,42.0,87422.15
4285,15679968,118788.57,1,No,5,No,0,Ting,623,France,Male,40.0,192867.4
4286,15694404,156555.54,1,Yes,3,Yes,0,Eberegbulam,781,France,Female,42.0,175674.01
4287,15657529,99141.86,1,Yes,1,Yes,1,Chin,714,Germany,Male,53.0,72496.05
4288,15762882,61211.18,1,Yes,4,Yes,0,Manna,577,Germany,Female,31.0,145250.43
4289,15642579,128932.4,1,Yes,1,Yes,0,Chang,731,Spain,Female,37.0,180712.52
4290,15598884,0.0,1,Yes,5,Yes,0,Kent,650,Spain,Female,23.0,180622.43
4291,15770185,80728.15,1,No,10,No,0,Buckley,779,France,Male,32.0,86306.75
4292,15800287,127660.46,2,No,2,No,1,Micco,706,Spain,Female,46.0,150156.82
4293,15665861,106070.89,1,Yes,3,Yes,0,Avdeev,733,Spain,Male,44.0,101617.43
4294,15662203,137560.38,2,Yes,3,Yes,0,Bremer,579,Germany,Female,42.0,85424.34
4295,15616454,111905.43,1,Yes,8,Yes,1,Davidson,476,Germany,Female,34.0,197221.81
4296,15702788,126212.64,1,No,9,No,0,Gadsdon,775,France,Male,40.0,70196.57
4297,15778149,0.0,2,No,9,No,1,Connolly,538,Spain,Male,68.0,110440.5
4298,15680001,111835.94,2,No,7,No,0,McDonald,602,France,Male,38.0,124389.61
4299,15711991,0.0,2,No,8,No,0,Chiawuotu,615,France,Male,30.0,3183.15
4300,15633834,99705.69,2,No,3,No,0,Milne,700,Germany,Female,28.0,146723.72
4301,15765266,0.0,2,No,1,No,0,Fleming,615,France,Male,32.0,2139.25
4302,15791867,108895.93,1,No,2,No,1,Hicks,544,Germany,Male,44.0,69228.2
4303,15675380,154669.77,1,Yes,3,Yes,1,Logan,573,Spain,Male,56.0,115462.27
4304,15770576,128061.0,2,Yes,7,Yes,0,Hammond,555,Spain,Male,50.0,62375.1
4305,15775294,0.0,2,No,2,No,1,Weber,692,France,Female,31.0,91829.17
4306,15727059,0.0,2,No,4,No,0,Lettiere,476,France,Female,40.0,182547.04
4307,15702499,190678.02,1,Yes,9,Yes,0,Schnaars,770,Spain,Male,46.0,14725.36
4308,15611699,0.0,1,No,7,No,0,Tao,641,France,Female,40.0,126996.67
4309,15654000,0.0,1,No,5,No,1,Algarin,705,France,Female,35.0,133991.11
4310,15657881,136712.91,1,Yes,5,Yes,0,Onyemere,784,France,Male,38.0,169920.92
4311,15719991,154733.97,1,No,1,No,1,Korovina,727,Spain,Female,52.0,80259.67
4312,15720687,112609.91,1,No,4,No,1,Chidubem,576,France,Female,41.0,191035.18
4313,15687079,115462.44,1,No,10,No,0,King,646,Spain,Male,69.0,40421.87
4314,15582276,133501.36,1,Yes,5,Yes,0,Greco,638,France,Male,34.0,155643.04
4315,15763980,58668.02,1,Yes,1,Yes,0,Beneventi,632,Germany,Male,30.0,78670.52
4316,15720774,89118.26,1,No,7,No,1,P'eng,850,Spain,Male,44.0,104240.77
4317,15592194,0.0,2,No,9,No,0,Metcalf,492,France,Female,28.0,95957.09
4318,15803685,76510.52,2,Yes,10,Yes,0,Greco,673,Germany,Female,77.0,59595.66
4319,15759456,140694.78,2,No,7,No,0,Lupton,609,Spain,Male,34.0,46266.63
4320,15611544,95448.32,2,No,7,No,0,Ibeamaka,701,Germany,Male,36.0,189085.07
4321,15794257,91562.99,1,Yes,4,Yes,0,Hsiung,651,France,Male,34.0,123954.15
4322,15681697,72541.48,1,No,8,No,0,Rueda,508,France,Male,31.0,129803.08
4323,15579566,120867.18,1,No,3,No,1,Li Fonti,616,Spain,Female,43.0,18761.92
4324,15577970,0.0,1,No,5,No,0,Alexeeva,489,France,Male,34.0,43540.59
4325,15727489,157320.51,1,No,1,No,0,Madueke,567,Spain,Female,45.0,62193.92
4326,15764284,0.0,3,Yes,3,Yes,0,Torres,714,Spain,Male,27.0,129130.09
4327,15581811,139676.95,2,Yes,1,Yes,0,Chukwubuikem,678,Germany,Female,30.0,16146.0
4328,15622527,0.0,1,Yes,6,Yes,0,Holloway,581,France,Female,55.0,22442.13
4329,15753362,0.0,2,Yes,3,Yes,0,Evdokimov,748,Spain,Male,60.0,78194.37
4330,15666652,0.0,2,Yes,3,Yes,0,Anayolisa,781,France,Female,19.0,124297.32
4331,15789714,103000.94,1,Yes,3,Yes,0,Semmens,691,Spain,Male,21.0,104648.58
4332,15771543,134237.07,1,Yes,2,Yes,1,Tu,507,Germany,Male,31.0,166423.66
4333,15748327,118235.7,2,No,6,No,0,Anderson,724,Germany,Male,34.0,157137.23
4334,15754649,0.0,2,Yes,3,Yes,0,Fang,705,Spain,Female,57.0,34134.14
4335,15810460,0.0,3,Yes,5,Yes,1,Fanucci,708,Spain,Female,64.0,112520.07
4336,15771742,115442.19,2,No,9,No,1,Boyle,580,Germany,Male,38.0,128481.5
4337,15642160,0.0,2,No,5,No,0,Milanesi,850,France,Male,38.0,16491.64
4338,15798439,0.0,1,Yes,2,Yes,0,Davidson,714,Spain,Male,25.0,132979.43
4339,15605293,0.0,2,Yes,1,Yes,0,McKay,559,France,Female,43.0,196645.87
4340,15692631,115557.0,1,Yes,8,Yes,0,Bogdanova,577,Spain,Female,44.0,127506.76
4341,15665376,166518.63,2,No,3,No,0,Lavrentiev,647,Germany,Female,35.0,147930.46
4342,15772412,135370.12,1,Yes,6,Yes,1,Corser,554,Spain,Male,30.0,179689.05
4343,15654577,92877.33,1,No,5,No,1,Alexeeva,549,Germany,Male,54.0,2619.64
4344,15585427,102073.67,2,No,10,No,0,Madueke,528,France,Female,26.0,166799.93
4345,15584536,97042.6,1,Yes,3,Yes,1,Barber,720,Germany,Male,46.0,133516.51
4346,15585853,0.0,1,No,7,No,1,McCardle,743,Spain,Male,41.0,163736.09
4347,15645271,108528.07,2,No,8,No,1,Radcliffe-Brown,615,Germany,Male,24.0,179488.41
4348,15579387,79064.85,2,Yes,2,Yes,0,Ni,635,Germany,Female,44.0,113291.75
4349,15623107,74274.87,3,No,3,No,1,Chukwumaobim,686,Spain,Male,45.0,64907.48
4350,15754072,0.0,2,No,6,No,0,Dennis,840,Spain,Female,36.0,141364.27
4351,15666163,100421.1,1,Yes,1,Yes,0,Hayward,695,France,Male,43.0,101141.28
4352,15765192,84006.88,2,No,7,No,0,Jones,564,France,Male,26.0,183490.99
4353,15804822,0.0,2,No,4,No,0,L?,805,France,Female,31.0,4798.12
4354,15612893,0.0,1,No,4,No,0,Nelson,558,Spain,Male,45.0,131807.14
4355,15593636,80293.81,1,No,4,No,0,Cardus,657,France,Female,39.0,97192.76
4356,15693326,125437.14,2,No,7,No,0,Whitehouse,641,France,Female,42.0,164128.58
4357,15809901,0.0,2,No,8,No,0,Johnstone,755,France,Male,36.0,176809.87
4358,15759751,0.0,2,Yes,1,Yes,0,Tsui,483,France,Male,48.0,110059.38
4359,15605425,127536.44,1,No,2,No,0,Chia,545,Germany,Female,44.0,108398.63
4360,15801934,0.0,2,Yes,8,Yes,0,Su,678,France,Male,66.0,47117.03
4361,15592000,82794.18,1,No,9,No,1,Calabresi,781,Germany,Female,48.0,124720.68
4362,15618695,108117.1,1,Yes,3,Yes,0,Ts'ui,571,Spain,Female,22.0,53328.7
4363,15637110,0.0,1,No,10,No,0,McCulloch,634,Spain,Female,35.0,82634.41
4364,15727408,61688.61,2,No,8,No,0,Koo,523,Germany,Male,27.0,147059.16
4365,15716328,0.0,2,No,2,No,0,Miller,501,France,Female,40.0,141946.92
4366,15669060,0.0,2,No,6,No,0,Woolnough,662,France,Male,74.0,123583.85
4367,15675854,159304.07,1,Yes,0,Yes,1,Douglas,573,Spain,Male,50.0,155915.24
4368,15621116,138664.24,1,No,5,No,0,Fang,648,Germany,Male,33.0,29076.27
4369,15781495,126362.57,2,Yes,2,Yes,0,Munro,662,France,Female,22.0,97382.8
4370,15740470,160652.45,2,No,4,No,0,Vinogradov,725,France,Male,39.0,57643.55
4371,15714391,183572.84,1,Yes,2,Yes,1,Lai,563,France,Female,35.0,66006.75
4372,15730137,88421.81,1,No,0,No,0,Udegbulam,628,France,Male,31.0,72350.47
4373,15596455,0.0,1,No,2,No,1,Mao,546,Spain,Female,45.0,197789.83
4374,15717290,112871.19,2,Yes,2,Yes,0,Onyekaozulu,688,Germany,Male,41.0,65520.74
4375,15616555,60880.68,1,No,8,No,0,Fu,850,Germany,Male,41.0,31825.84
4376,15659820,0.0,2,No,5,No,0,Cross,614,France,Female,34.0,185561.89
4377,15696301,101455.7,1,No,9,No,1,Snider,719,France,Female,37.0,25803.59
4378,15771087,88084.13,2,Yes,0,Yes,0,Harrison,757,France,Female,71.0,154337.47
4379,15808831,0.0,2,Yes,7,Yes,0,Dale,669,France,Male,29.0,138145.62
4380,15812241,127197.14,1,No,7,No,1,Udinese,438,Germany,Male,59.0,51565.98
4381,15680370,0.0,2,Yes,7,Yes,0,DeRose,492,France,Male,39.0,71323.23
4382,15780561,83456.79,2,No,9,No,0,Hay,622,France,Female,39.0,38882.34
4383,15800784,98298.18,1,Yes,4,Yes,0,Bruce,645,France,Male,42.0,676.06
4384,15715796,0.0,2,Yes,0,Yes,0,Romani,728,France,Male,37.0,72203.8
4385,15605375,86911.8,1,No,2,No,0,Tseng,651,France,Male,35.0,174094.24
4386,15621520,139707.28,1,No,2,No,0,Tang,783,Germany,Female,42.0,2150.22
4387,15665460,0.0,2,Yes,1,Yes,0,Isayeva,732,Spain,Female,67.0,177783.04
4388,15801152,142876.98,2,No,1,No,0,Hill,553,Spain,Female,39.0,44363.42
4389,15756425,146301.31,1,No,7,No,0,Barnes,660,France,Male,30.0,96847.91
4390,15674328,47364.45,1,Yes,3,Yes,1,Moreno,670,France,Female,40.0,148579.43
4391,15742404,0.0,2,No,7,No,0,McGregor,718,France,Male,38.0,38308.34
4392,15757140,58137.08,1,Yes,0,Yes,0,Genovese,787,France,Male,51.0,142538.31
4393,15570051,179886.41,2,No,6,No,0,Gill,775,Germany,Female,38.0,153122.58
4394,15669175,107637.97,2,Yes,6,Yes,0,Ts'ai,479,Germany,Male,24.0,169505.83
4395,15790324,167685.56,1,No,6,No,0,Green,660,France,Female,20.0,57929.9
4396,15691119,136525.99,1,No,4,No,0,Martin,721,Germany,Male,68.0,175399.14
4397,15743478,52106.33,2,Yes,8,Yes,0,Johnson,659,Germany,Male,39.0,107964.36
4398,15707007,0.0,1,No,8,No,0,Onio,743,France,Female,39.0,94263.44
4399,15572547,104930.38,1,No,9,No,1,Vaguine,670,France,Female,45.0,155921.81
4400,15567063,106434.94,1,Yes,6,Yes,1,Manna,766,Germany,Female,34.0,137995.66
4401,15689633,112803.92,1,No,2,No,0,Toomey,845,Spain,Female,38.0,179631.85
4402,15720637,120530.34,1,No,10,No,1,Bell,710,Germany,Female,46.0,166586.99
4403,15616859,113641.49,4,No,2,No,1,Bonwick,602,Germany,Female,43.0,115116.35
4404,15766166,145081.72,1,Yes,2,Yes,0,Folliero,604,Spain,Male,43.0,23881.62
4405,15617655,0.0,2,Yes,9,Yes,0,Holt,564,Spain,Female,35.0,105837.38
4406,15623450,135842.89,1,Yes,7,Yes,0,Brown,637,Germany,Female,27.0,101418.05
4407,15796612,112203.25,1,No,1,No,0,Ch'ang,527,France,Female,31.0,182266.01
4408,15795963,129895.19,1,Yes,7,Yes,0,Fiorentini,687,France,Male,34.0,28698.17
4409,15781598,149049.92,1,Yes,6,Yes,1,Middleton,756,Germany,Male,41.0,50422.36
4410,15691871,153279.39,1,Yes,9,Yes,0,Millar,503,Germany,Male,42.0,151336.96
4411,15740345,41473.33,1,No,5,No,1,Osborne,657,Spain,Male,42.0,112979.6
4412,15662626,0.0,2,No,2,No,0,Feng,666,France,Female,40.0,36371.27
4413,15596575,113193.51,2,Yes,5,Yes,0,Vale,615,Germany,Male,39.0,52166.25
4414,15657321,113174.21,2,No,8,No,0,Arkwookerum,712,Germany,Male,27.0,147261.58
4415,15575955,0.0,2,No,0,No,0,Lujan,764,France,Female,24.0,88724.49
4416,15743893,164951.56,1,No,3,No,0,Alexeyeva,471,France,Male,42.0,190531.77
4417,15697270,153325.1,1,Yes,4,Yes,0,Gannon,608,Spain,Male,27.0,199953.33
4418,15644356,134032.01,1,No,10,No,0,Prokhorova,682,Spain,Female,47.0,144290.97
4419,15677586,125445.04,2,Yes,3,Yes,0,Romero,587,Germany,Female,32.0,130514.78
4420,15571261,126077.43,2,Yes,6,Yes,0,Toscani,714,Germany,Female,35.0,53954.24
4421,15698758,0.0,2,Yes,1,Yes,0,Onwuamaegbu,630,Spain,Female,31.0,169802.73
4422,15787014,90371.09,1,Yes,8,Yes,0,King,648,Germany,Female,28.0,146851.73
4423,15739857,0.0,2,Yes,3,Yes,0,Trentino,785,France,Female,40.0,96832.82
4424,15774630,142802.02,1,Yes,1,Yes,0,Peacock,601,Germany,Female,47.0,57553.02
4425,15805523,90537.16,1,Yes,1,Yes,0,Nnaife,717,France,Female,28.0,74800.99
4426,15749557,0.0,2,Yes,6,Yes,0,Chao,707,France,Female,44.0,192542.17
4427,15681180,156123.73,1,No,7,No,0,Barese,771,France,Female,23.0,72990.62
4428,15742028,0.0,2,No,5,No,0,Udegbulam,602,France,Female,35.0,31050.02
4429,15686463,141074.59,1,No,7,No,1,Fu,626,France,Male,38.0,52795.56
4430,15654379,0.0,2,Yes,4,Yes,0,Onwuatuegwu,588,Spain,Male,59.0,27435.41
4431,15783629,117899.95,2,No,6,No,0,Degtyaryov,616,Germany,Female,42.0,150266.81
4432,15751193,0.0,2,Yes,4,Yes,0,Nnaemeka,621,Spain,Male,33.0,40299.23
4433,15724099,166257.96,1,Yes,6,Yes,0,Udinese,674,France,Male,26.0,149369.41
